-0.01	0.05	1.02	0.83	0.38	-0.10	-84.60	103.07	0.00
0.08	0.11	0.98	1.18	0.43	-0.48	-86.82	92.51	0.00
0.08	0.10	0.88	1.36	0.44	-0.60	-74.82	85.57	0.00
0.09	0.08	0.85	1.45	0.45	-0.65	-76.58	71.41	0.00
0.09	0.00	0.83	1.56	0.52	-0.75	8.65	108.26	0.00
0.08	-0.11	0.83	1.51	0.88	-0.89	21.28	122.18	0.00
0.04	-0.18	0.83	1.31	1.34	-1.17	-2.51	104.88	-1.56
0.02	-0.20	0.83	1.64	1.57	-1.43	-21.27	110.87	-44.79
-0.04	-0.22	0.84	1.96	1.63	-1.43	-34.82	101.75	-108.30
-0.11	-0.18	0.85	2.68	1.59	-1.36	1.24	67.42	-166.90
-0.13	-0.18	0.88	3.00	1.58	-0.97	70.41	68.36	-237.09
-0.14	-0.19	0.95	2.54	1.59	-0.63	128.53	73.67	172.37
-0.12	-0.16	0.99	2.37	1.52	-0.63	198.89	72.04	84.40
-0.10	-0.14	1.00	2.20	1.32	-0.59	-227.15	63.81	31.21
-0.07	-0.13	0.99	1.88	1.18	-0.50	-198.05	41.31	0.01
-0.01	-0.13	1.00	1.74	1.04	-0.43	-186.56	14.70	0.01
0.03	-0.12	1.01	1.49	0.93	-0.35	-197.38	-14.23	0.01
0.02	-0.11	1.01	1.41	0.90	-0.33	-226.85	-35.75	0.01
-0.01	-0.09	0.98	1.31	0.84	-0.29	246.45	-44.10	0.01
-0.03	-0.10	0.95	1.21	0.75	-0.26	217.39	-43.88	0.01
-0.03	-0.10	0.95	1.19	0.56	-0.23	183.30	-35.99	0.01
-0.02	-0.11	0.98	1.17	0.44	-0.22	136.71	-30.73	0.01
-0.04	-0.13	1.01	1.18	0.17	-0.25	86.09	-26.69	0.01
-0.06	-0.11	0.96	1.21	-0.23	-0.34	31.64	-20.74	0.01
-0.11	-0.30	0.78	1.22	-0.78	-0.53	1.33	15.84	0.01
-0.04	-0.59	0.75	1.06	-1.24	-1.24	46.66	17.24	0.01
0.05	-0.47	0.80	-0.52	-1.24	-0.69	53.44	-18.55	0.01
0.09	-0.18	0.85	-0.78	-1.24	2.01	-148.64	-216.88	0.01
0.07	0.05	0.90	-0.69	-1.24	0.99	-148.64	-171.43	132.71
0.14	0.13	1.04	2.82	-1.24	1.35	-148.65	173.08	-121.97
0.09	0.06	1.02	0.72	-1.24	0.55	-148.65	-216.89	0.00
-0.00	-0.09	0.83	-0.78	-1.24	0.50	-148.65	239.80	0.00
0.54	-0.12	0.50	1.36	0.77	-0.25	85.92	-216.88	-110.51
0.56	-0.15	0.45	1.36	0.78	-0.26	77.33	-216.88	-124.07
0.73	-0.38	0.49	1.33	0.84	-0.24	39.53	-216.88	-167.02
0.81	-0.35	0.51	1.36	0.89	-0.24	28.08	-216.88	-217.96
0.95	-0.45	0.49	1.41	0.97	-0.25	28.02	-216.88	230.75
0.99	-0.46	0.45	1.44	1.01	-0.27	64.41	-216.88	180.14
1.15	-0.44	0.19	1.46	1.00	-0.30	99.76	-216.88	137.10
1.33	-0.47	-0.03	1.40	1.00	-0.29	130.15	-216.88	84.01
1.66	-0.66	-0.25	1.35	0.93	-0.28	158.04	-209.90	36.13
1.72	-0.63	-0.26	1.31	0.78	-0.29	180.26	-201.82	0.01
1.62	-0.59	-0.31	1.24	0.59	-0.28	200.74	-192.21	0.01
1.45	-0.41	-0.39	1.17	0.45	-0.27	232.46	-181.60	0.01
1.30	-0.30	-0.28	0.38	-0.00	0.06	-190.54	-151.36	0.01
1.00	-0.16	-0.08	-0.37	-0.48	0.40	-194.67	-149.84	0.01
0.76	-0.09	0.07	-0.27	-0.44	-0.40	82.98	-181.07	0.01
0.48	-0.01	0.24	0.13	-0.51	-0.63	88.16	-153.15	0.01
0.30	-0.06	0.34	0.36	-0.70	-0.29	119.58	-120.49	0.01
0.15	-0.05	0.48	0.11	-0.92	0.36	149.79	-81.96	0.01
-0.10	0.00	0.69	0.23	-1.04	0.32	248.26	-39.36	0.01
-0.27	0.15	0.73	0.31	-1.04	0.22	-181.83	-27.15	0.01
-0.44	0.16	0.81	0.20	-1.00	-0.15	-155.78	-25.50	17.01
-0.64	0.49	0.90	-0.21	-1.02	-0.27	-216.89	-60.30	63.76
-0.85	0.80	0.91	-0.44	-1.02	-0.02	154.25	-103.50	116.21
-0.93	0.91	0.99	-0.18	-0.77	0.14	25.26	-122.94	145.93
-0.91	0.97	1.00	0.41	-0.51	0.16	10.32	-96.39	168.43
-0.92	0.89	0.84	0.93	-0.37	0.24	101.10	-27.32	197.58
-0.95	0.73	0.68	1.03	-0.29	0.36	205.96	34.07	225.73
-0.69	0.56	0.61	0.87	-0.19	0.29	-244.07	69.33	-246.13
-0.48	0.49	0.61	0.69	-0.16	0.22	233.38	70.34	-224.70
-0.36	0.44	0.68	0.59	-0.16	0.16	174.42	55.54	-209.66
-0.32	0.31	0.66	0.62	-0.23	0.10	117.75	36.25	-200.82
-0.30	0.15	0.63	0.70	-0.25	0.09	97.01	23.73	-190.45
1.26	-1.03	0.88	1.19	0.22	-0.12	134.52	105.91	-179.87
0.57	-0.66	0.97	1.08	0.29	-0.08	120.73	95.28	-211.72
0.24	-0.21	0.82	1.03	0.30	-0.08	112.82	73.89	-241.90
0.09	-0.04	0.81	0.97	0.27	-0.06	80.09	47.84	222.45
-0.20	0.13	0.72	0.95	0.24	-0.04	42.05	21.37	184.59
-0.41	0.38	0.66	0.96	0.12	-0.03	19.25	-3.30	155.40
-0.45	0.44	0.66	0.99	-0.03	0.00	18.83	-21.96	137.42
-0.61	0.51	0.57	0.99	-0.18	0.03	14.64	-35.18	129.79
-0.74	0.63	0.47	0.98	-0.25	0.05	14.06	-45.10	132.88
-0.72	0.80	0.36	0.97	-0.33	0.01	17.04	-49.38	149.65
-1.04	1.18	0.26	0.97	-0.34	-0.05	24.36	-45.59	166.46
-1.74	1.73	0.28	1.01	-0.36	-0.08	45.41	-32.02	179.64
-2.26	1.99	0.34	1.07	-0.38	-0.09	114.26	-7.48	198.06
-2.28	2.04	0.28	1.08	-0.37	-0.06	161.49	16.05	211.44
-2.22	2.02	0.20	1.02	-0.34	-0.02	189.62	35.59	222.29
-1.72	1.64	0.26	0.92	-0.27	0.03	188.14	49.99	234.99
-1.43	1.43	0.36	0.89	-0.25	0.06	178.31	59.30	249.74
-0.95	1.11	0.55	0.86	-0.22	0.10	155.71	65.00	-239.95
-0.64	0.97	0.70	0.88	-0.19	0.11	141.27	66.12	-230.59
-0.54	0.90	0.73	0.97	-0.18	0.09	145.65	69.85	-218.05
-0.40	0.70	0.77	1.03	-0.17	0.11	179.51	79.73	-199.81
-0.36	0.44	0.80	1.23	-0.38	0.27	225.18	81.97	-198.05
-0.38	0.27	0.90	1.13	-0.56	0.20	221.78	72.47	-217.85
-0.38	-0.02	0.95	0.66	-0.66	-0.08	139.42	47.88	-234.63
-0.39	-0.75	0.93	0.72	-0.58	0.04	81.79	25.69	243.24
-0.43	-1.14	0.84	0.88	-0.32	0.04	96.26	21.23	-240.58
-0.72	-1.14	1.01	1.01	-0.01	0.04	140.34	39.29	-224.38
-0.48	-1.14	1.50	1.00	-0.06	-0.01	166.70	72.90	-216.52
0.86	-1.14	2.24	0.89	-0.20	0.06	199.87	93.68	-205.87
0.10	-1.14	1.33	0.51	-0.23	0.25	169.92	98.87	-204.91
-0.16	-1.14	1.19	0.31	-0.23	0.17	86.21	107.05	-188.63
0.68	-1.08	0.75	0.45	-0.31	0.04	25.04	118.43	-169.99
-0.30	0.18	0.25	0.62	0.23	0.10	7.12	75.34	-236.89
-0.30	0.18	0.25	0.57	0.24	0.04	3.86	75.84	-236.52
-0.27	0.17	0.30	0.51	0.22	0.01	-7.15	74.91	-231.94
-0.23	0.15	0.34	0.36	0.10	0.23	-17.04	84.08	-219.39
-0.20	0.08	0.41	0.11	-0.07	0.43	-28.13	107.82	-213.48
-0.18	-0.05	0.41	-0.06	-0.26	0.51	-20.16	137.23	-185.31
-0.16	-0.13	0.42	-0.22	-0.32	0.54	28.42	171.38	-126.10
-0.13	-0.23	0.45	-0.67	-0.45	0.79	32.95	207.66	-77.91
-0.07	-0.41	0.50	-0.76	-0.51	0.98	67.41	241.17	-24.60
0.17	-0.74	0.57	-0.78	-0.40	1.16	67.65	-239.67	0.00
