-0.45	1.02	-0.52	0.36	-0.05	0.64	-6.96	163.21	-112.11
-0.30	0.85	-1.10	0.38	-0.28	0.77	-3.71	168.18	-93.45
0.10	1.13	-1.47	0.18	-0.32	1.13	-17.24	175.57	-61.24
0.54	0.94	-1.61	-0.33	-0.24	1.11	-72.70	193.09	-35.89
0.22	0.36	-1.17	-0.24	-0.44	1.10	-121.43	182.62	-31.46
0.16	-0.41	0.27	0.70	-0.98	1.22	-107.98	170.01	-17.70
0.30	-0.34	0.55	1.18	-1.03	1.61	-56.18	146.42	12.51
0.28	-0.38	0.47	1.22	-0.94	1.68	-11.54	119.42	15.14
0.31	-0.48	0.72	0.84	-0.80	1.53	-17.06	91.04	2.46
0.08	-0.57	0.98	0.84	-0.97	1.49	-14.69	48.87	-6.33
-0.28	-0.50	0.94	0.87	-1.00	1.55	-4.23	7.21	-3.11
-0.77	-0.33	0.73	0.96	-1.03	1.70	33.07	-33.75	7.77
-1.01	-0.26	0.61	0.85	-0.75	1.49	77.35	-67.02	14.87
-0.77	-0.45	1.03	0.76	-0.41	1.16	75.75	-90.74	26.25
-0.03	-1.20	2.00	0.35	-0.09	0.48	50.27	-110.97	31.88
0.12	-1.33	2.00	0.12	0.03	0.27	-0.89	-127.06	38.61
0.51	-1.32	2.00	0.04	0.03	0.29	-41.16	-135.57	30.40
0.47	-1.07	1.92	0.32	-0.25	0.48	-31.10	-139.89	20.22
0.30	-1.11	1.67	0.30	-0.36	0.47	5.23	-141.44	18.62
0.05	-1.08	1.39	0.23	-0.36	0.33	45.85	-130.45	25.16
0.11	-1.09	1.28	0.05	-0.34	0.25	67.45	-113.91	33.60
0.25	-1.01	1.20	-0.01	-0.33	0.21	69.21	-102.72	44.83
0.19	-0.91	1.16	0.01	-0.24	0.08	63.94	-97.73	48.60
0.19	-0.82	1.11	0.07	-0.02	-0.10	53.86	-76.62	47.94
0.21	-0.75	1.04	0.20	0.18	-0.01	20.29	-14.61	38.90
0.33	-0.39	0.71	0.40	0.11	0.21	-16.50	51.51	20.07
0.37	0.12	0.45	0.15	0.10	0.30	-112.25	85.67	12.32
0.41	0.60	0.20	0.51	0.06	0.49	-114.09	131.26	-27.33
-0.00	0.78	-0.20	0.83	-0.15	0.65	-28.73	156.64	-46.45
-0.42	0.54	-0.54	0.99	-0.47	1.22	57.89	165.15	-24.93
-0.24	0.70	-0.62	0.02	-0.34	1.64	11.33	147.90	4.85
-0.02	0.07	0.11	0.25	-0.52	1.74	-60.07	130.37	14.14
-0.27	-0.69	0.61	0.70	-0.72	0.97	-22.33	149.09	3.73
-0.39	-0.88	0.63	0.49	-0.67	1.07	-45.11	146.44	6.40
-0.55	-0.97	0.57	0.59	-0.59	1.33	-70.53	132.94	7.15
-0.70	-0.89	0.50	0.83	-0.61	1.44	-26.34	130.49	7.23
-0.75	-0.82	0.49	1.21	-0.77	1.69	48.44	132.01	10.42
-0.79	-0.54	0.46	1.36	-0.78	1.79	92.54	119.81	4.47
-0.45	-0.25	0.64	1.58	-0.81	2.00	115.49	83.21	-5.95
