1.31	-0.81	-0.08	-0.47	-0.89	-0.02	-103.30	-8.96	-33.20
1.31	-0.99	-0.13	-0.50	-0.93	-0.05	-139.93	-10.28	-39.19
1.81	-1.16	-0.05	-0.50	-0.91	-0.02	-164.03	-5.20	-41.53
2.00	-1.24	-0.01	-0.52	-0.86	-0.02	-180.55	5.78	-40.41
2.00	-1.25	-0.05	-0.51	-0.88	-0.06	-179.01	25.14	-40.26
2.00	-1.32	-0.14	-0.58	-1.10	-0.21	-182.35	47.21	-35.92
2.00	-1.40	-0.18	-0.78	-1.18	-0.18	-205.94	67.72	-13.16
1.97	-1.61	-0.26	-0.87	-1.10	-0.12	-238.66	94.42	21.42
1.75	-1.77	-0.35	-0.94	-1.04	-0.03	-241.70	123.70	56.87
1.82	-1.77	-0.47	-1.11	-1.16	0.13	-231.06	146.26	87.77
2.00	-1.54	-0.59	-1.20	-1.23	0.21	-208.56	169.63	128.80
1.83	-1.27	-0.65	-1.45	-1.41	0.23	-205.95	201.84	163.77
1.70	-1.25	-0.58	-1.46	-1.56	0.25	-198.19	225.78	200.22
1.13	-1.17	-0.60	-1.15	-1.82	0.39	-140.89	238.62	250.00
1.17	-1.13	-0.60	-1.49	-1.95	0.51	-83.52	250.00	250.00
1.42	-1.04	-0.76	-1.64	-2.00	0.51	-27.24	250.00	250.00
1.19	-0.83	-0.82	-1.89	-2.00	0.37	-2.83	250.00	250.00
1.17	-0.75	-0.76	-2.00	-2.00	0.29	-16.53	250.00	250.00
1.02	-0.70	-0.65	-2.00	-2.00	0.29	-57.49	250.00	250.00
0.87	-0.75	-0.53	-2.00	-2.00	0.29	-70.39	250.00	250.00
0.81	-0.83	-0.46	-2.00	-2.00	0.26	-37.17	250.00	250.00
0.67	-0.99	-0.33	-1.93	-2.00	0.28	-5.12	250.00	250.00
0.67	-1.06	-0.30	-1.66	-2.00	0.22	0.56	250.00	250.00
0.60	-1.12	-0.26	-1.45	-1.88	0.16	-17.91	250.00	250.00
0.57	-1.07	-0.30	-1.01	-1.47	0.02	-45.64	250.00	250.00
0.61	-1.02	-0.29	-0.65	-1.15	-0.07	-66.37	250.00	250.00
0.68	-0.95	-0.29	-0.49	-1.05	-0.09	-78.83	250.00	250.00
0.75	-0.88	-0.29	-0.23	-0.90	-0.13	-81.56	250.00	250.00
0.75	-0.87	-0.30	-0.02	-0.77	-0.16	-72.02	228.99	250.00
0.72	-0.77	-0.30	0.05	-0.72	-0.14	-58.66	196.43	250.00
0.74	-0.75	-0.30	0.15	-0.69	-0.12	-41.12	169.55	250.00
0.69	-0.75	-0.29	0.13	-0.55	-0.22	-40.76	147.29	244.37
0.70	-0.75	-0.27	0.12	-0.55	-0.25	-43.82	126.14	220.15
0.69	-0.77	-0.29	0.32	-0.56	-0.29	-23.45	111.06	194.58
0.65	-0.83	-0.28	0.61	-0.55	-0.35	13.73	101.38	159.30
0.52	-0.90	-0.25	0.81	-0.55	-0.34	63.91	93.83	105.09
0.44	-0.93	-0.23	1.29	-0.63	-0.35	133.74	68.53	27.22
0.34	-0.94	-0.26	1.46	-0.68	-0.35	200.05	20.28	-62.49
0.32	-0.92	-0.30	1.70	-0.70	-0.36	223.00	-40.82	-152.74
0.36	-0.88	-0.32	1.62	-0.63	-0.23	213.72	-117.27	-239.55
0.45	-0.86	-0.32	1.35	-0.60	-0.18	153.57	-179.71	-250.00
0.49	-0.88	-0.32	0.74	-0.14	0.13	39.16	-230.31	-250.00
0.82	-1.18	-0.27	0.26	0.71	0.91	-65.51	-248.20	-250.00
0.56	-1.59	0.74	0.16	1.07	1.12	-77.20	-216.67	-250.00
-0.12	-1.36	0.81	-0.04	1.40	1.40	103.19	-154.85	-250.00
-0.30	-1.01	-0.16	-2.00	0.48	1.50	213.12	-115.73	-250.00
-0.11	-0.94	-0.32	-2.00	0.07	1.40	-13.37	-16.65	-101.92
0.23	-1.00	-0.28	-2.00	-0.05	1.84	-154.81	19.83	80.68
0.54	-1.04	-0.28	-2.00	0.24	1.63	-12.32	52.06	164.11
0.72	-1.10	-0.26	-2.00	1.02	0.93	114.19	115.64	234.36
0.53	-1.00	-0.28	-1.94	1.14	0.71	5.22	163.01	250.00
0.34	-0.90	-0.34	-1.42	0.97	0.64	-78.96	161.43	250.00
0.29	-0.87	-0.33	-0.49	0.54	0.47	-105.35	150.05	250.00
0.42	-0.89	-0.21	0.10	0.13	0.29	-93.48	131.43	250.00
0.52	-0.90	-0.10	0.28	0.03	0.21	-73.61	112.40	250.00
0.71	-0.88	0.00	0.61	-0.03	0.00	-52.74	99.15	250.00
