0.24	-0.94	0.14	0.13	-1.06	0.05	4.73	-0.76	19.78
0.20	-0.94	0.09	0.17	-0.99	0.05	-4.36	-0.74	22.93
0.21	-0.95	0.07	0.24	-0.92	0.04	-14.43	-2.46	21.80
0.25	-0.96	0.05	0.29	-0.88	0.04	-24.20	-6.07	17.78
0.27	-0.96	0.04	0.32	-0.88	0.04	-27.36	-9.21	12.01
0.30	-0.96	0.03	0.33	-0.89	0.05	-24.16	-10.67	6.35
0.34	-0.97	0.01	0.32	-0.96	0.06	-18.27	-11.95	0.25
0.36	-0.99	0.00	0.32	-0.98	0.06	-9.90	-12.06	-4.36
0.38	-1.03	-0.01	0.30	-1.02	0.04	-0.91	-12.04	-5.71
0.40	-1.06	-0.01	0.27	-1.01	0.04	3.70	-11.18	-5.52
0.40	-1.06	-0.02	0.25	-1.00	0.05	4.11	-12.43	-4.53
0.40	-1.01	-0.02	0.23	-0.99	0.06	1.92	-13.69	-2.94
0.38	-0.97	0.01	0.23	-0.97	0.05	2.56	-14.53	-1.75
0.36	-0.95	0.02	0.25	-0.97	0.04	7.92	-13.31	-1.52
0.34	-0.97	0.03	0.25	-0.93	0.04	12.44	-10.36	-1.68
0.31	-0.99	0.03	0.25	-0.92	0.05	14.27	-8.26	-1.80
0.30	-0.99	0.03	0.25	-0.90	0.07	14.81	-8.45	-1.22
0.28	-0.95	0.03	0.24	-0.89	0.07	12.14	-8.80	-1.05
0.28	-0.91	0.02	0.25	-0.92	0.05	11.86	-8.28	-1.78
0.29	-0.91	0.02	0.24	-0.93	0.05	12.91	-6.55	-2.63
0.31	-0.93	0.01	0.25	-0.98	0.07	15.48	-4.82	-2.73
0.32	-0.96	0.00	0.24	-1.00	0.09	14.38	-3.43	-1.41
0.35	-0.99	0.01	0.24	-1.04	0.09	11.12	-0.66	0.87
0.36	-1.00	0.02	0.25	-1.01	0.10	10.59	1.40	3.43
0.36	-1.02	0.01	0.30	-1.03	0.11	12.83	3.20	6.43
0.36	-1.04	0.00	0.25	-1.02	0.13	4.78	4.39	4.85
0.34	-1.08	0.03	0.26	-1.01	0.13	-3.06	4.80	3.12
0.31	-1.14	0.06	0.25	-1.02	0.10	0.69	6.07	3.78
0.27	-1.20	0.10	0.21	-1.09	0.07	4.47	9.41	1.64
0.20	-1.17	0.07	0.19	-1.18	0.04	5.91	10.21	-2.37
0.20	-1.17	0.08	0.15	-1.22	0.00	12.54	12.95	-5.22
0.23	-1.30	0.06	0.03	-1.37	-0.05	27.44	19.95	-10.44
0.12	-0.89	0.31	-0.19	-0.89	-0.05	-6.45	3.04	-1.54
0.14	-0.90	0.32	-0.24	-0.89	-0.05	-15.85	-0.27	-1.01
0.18	-0.89	0.34	-0.18	-0.89	-0.05	-10.51	-2.86	1.93
0.18	-0.87	0.33	-0.15	-0.89	-0.06	-0.43	-0.79	5.50
0.16	-0.86	0.32	-0.14	-0.92	-0.08	12.21	0.03	6.87
0.15	-0.88	0.33	-0.14	-0.95	-0.09	22.58	3.91	6.66
0.12	-0.90	0.32	-0.13	-0.94	-0.09	31.65	4.85	6.57
0.09	-0.90	0.32	-0.13	-0.97	-0.09	39.22	5.62	6.41
0.09	-0.91	0.32	-0.14	-0.99	-0.10	43.47	5.51	5.04
0.08	-0.96	0.34	-0.14	-1.00	-0.09	39.52	7.24	3.81
0.06	-1.02	0.34	-0.14	-1.00	-0.09	35.77	6.32	3.53
0.05	-1.03	0.33	-0.11	-0.98	-0.05	32.58	6.75	3.87
0.03	-1.04	0.30	-0.10	-0.98	-0.03	24.07	6.92	3.75
0.02	-1.06	0.29	-0.11	-1.01	-0.01	16.30	8.42	1.74
0.05	-1.11	0.29	-0.10	-1.07	-0.04	11.61	8.55	-0.84
0.10	-1.12	0.32	-0.13	-1.13	-0.04	3.04	6.65	-1.72
0.10	-0.98	0.33	-0.10	-1.08	0.00	-6.43	6.71	-1.84
0.10	-0.97	0.33	-0.09	-1.09	-0.01	-8.57	10.59	-0.78
0.09	-1.04	0.30	-0.08	-1.11	-0.02	-6.97	13.69	0.47
0.12	-1.11	0.25	-0.05	-1.06	-0.00	-6.18	16.75	0.85
0.13	-1.14	0.23	-0.01	-1.01	0.01	-3.21	20.22	1.15
0.16	-1.15	0.21	-0.04	-0.97	0.04	-6.52	19.91	1.52
