0.45	0.32	0.19	-0.19	-1.30	-0.16	124.55	-7.00	53.76
1.47	0.55	0.31	-0.11	-1.27	-0.14	109.68	-15.24	38.97
2.00	0.66	0.79	-0.04	-1.22	-0.14	95.67	-13.04	29.75
2.00	0.54	1.07	0.04	-1.13	-0.21	84.07	0.94	17.12
2.00	0.09	1.49	-0.07	-1.08	-0.23	68.69	17.97	6.60
2.00	0.00	1.52	-0.09	-1.07	-0.22	52.83	23.35	-2.62
2.00	0.18	1.48	-0.01	-1.08	-0.18	48.28	21.11	-11.74
2.00	0.52	1.28	0.01	-1.08	-0.15	53.24	17.14	-19.19
2.00	0.66	1.12	-0.06	-1.00	-0.11	50.22	12.09	-25.14
2.00	0.50	0.81	-0.23	-0.90	-0.08	35.77	17.85	-27.76
1.42	0.30	0.67	-0.26	-0.91	-0.06	14.93	19.35	-28.02
1.09	0.24	0.61	-0.29	-0.92	0.01	-1.32	19.36	-30.79
0.56	0.13	0.47	-0.26	-0.93	0.07	-8.45	15.26	-35.10
0.32	0.09	0.39	-0.26	-0.95	0.09	-14.40	9.23	-33.42
-0.13	0.03	0.26	-0.28	-0.95	0.06	-28.56	0.23	-26.54
-0.52	-0.03	0.10	-0.27	-0.93	0.05	-40.64	-7.63	-17.74
-0.71	-0.07	0.03	-0.26	-0.92	0.03	-57.33	-13.52	-9.47
-1.01	-0.13	-0.04	-0.19	-0.90	0.01	-70.34	-17.72	-3.40
-1.12	-0.25	0.00	-0.06	-0.88	0.03	-70.18	-19.50	0.87
-1.13	-0.32	0.07	-0.00	-0.88	0.05	-53.40	-16.33	5.22
-1.03	-0.39	0.20	0.00	-0.90	0.07	-33.39	-12.07	10.56
-0.96	-0.42	0.23	-0.00	-0.89	0.08	-13.92	-7.07	16.95
-0.82	-0.37	0.11	-0.07	-0.89	0.05	-5.91	-3.88	24.35
-0.65	-0.30	-0.04	-0.14	-0.91	0.00	-5.67	-2.27	31.54
-0.52	-0.22	-0.07	-0.13	-0.93	-0.02	-8.58	-2.91	36.49
-0.18	-0.09	-0.06	-0.13	-0.95	-0.05	-11.73	-2.49	38.42
0.24	0.04	0.00	-0.12	-0.96	-0.08	-13.79	-0.47	35.23
0.49	0.09	0.09	-0.12	-0.96	-0.13	-9.04	1.01	24.67
0.80	-0.05	0.28	-0.23	-1.22	-0.30	-15.32	3.23	10.94
0.94	-0.18	0.31	-0.30	-1.44	-0.36	-44.25	-9.43	0.05
1.37	-0.44	0.19	-0.23	-1.45	-0.29	-48.56	-13.45	-12.50
1.94	-0.61	0.22	-0.31	-1.24	-0.25	-80.70	-16.14	-23.37
1.95	-0.68	0.21	-0.16	-1.08	-0.31	-129.23	-13.17	-30.00
1.57	-0.87	-0.01	0.00	-1.04	-0.30	-166.03	-5.01	-35.30
1.03	-1.01	0.17	0.27	-1.01	-0.24	-173.49	8.59	-38.11
0.78	-1.08	0.41	0.32	-1.00	-0.20	-173.27	13.31	-45.14
0.47	-1.13	0.70	0.24	-0.97	-0.11	-179.00	10.67	-51.26
0.46	-1.13	0.75	0.04	-0.99	-0.04	-194.32	4.92	-54.35
0.40	-1.12	0.64	-0.03	-0.99	-0.00	-208.35	-0.24	-53.11
0.45	-1.13	0.41	-0.17	-1.02	0.07	-215.18	-1.55	-47.13
0.48	-1.16	0.31	-0.25	-1.01	0.13	-224.57	-10.31	-39.84
0.50	-1.20	0.23	-0.29	-1.02	0.15	-239.24	-19.41	-29.80
0.57	-1.25	0.23	-0.25	-1.02	0.13	-246.30	-28.62	-21.39
0.66	-1.28	0.22	-0.20	-1.02	0.10	-241.34	-38.61	-17.17
0.83	-1.36	0.16	-0.16	-1.00	0.10	-217.17	-49.42	-16.07
0.86	-1.40	0.09	-0.11	-0.97	0.14	-174.11	-59.37	-18.18
0.90	-1.43	0.01	-0.11	-0.96	0.14	-130.69	-65.72	-21.78
0.84	-1.47	-0.02	-0.11	-0.96	0.14	-94.61	-69.05	-20.91
0.84	-1.49	-0.03	-0.14	-0.97	0.13	-59.46	-70.29	-13.96
0.77	-1.50	-0.00	-0.15	-0.97	0.11	-27.82	-65.38	-6.85
0.76	-1.51	0.00	-0.23	-0.99	0.09	-4.30	-58.32	1.35
0.76	-1.52	0.01	-0.30	-1.01	0.07	5.65	-50.07	9.74
0.72	-1.51	-0.05	-0.33	-1.02	0.06	3.78	-43.12	18.68
0.48	-1.71	-0.02	-0.37	-1.04	0.05	-6.07	-36.35	27.59
1.05	-1.51	0.11	-0.40	-1.06	0.05	-20.06	-29.51	35.27
1.08	-1.54	0.48	-0.41	-1.07	0.05	-34.29	-22.00	41.34
1.26	-1.24	0.31	-0.41	-1.09	0.03	-47.96	-16.08	46.03
0.91	-1.26	0.05	-0.41	-1.08	0.01	-58.21	-10.78	48.91
0.74	-1.29	0.02	-0.41	-1.07	0.00	-65.66	-5.91	51.36
0.68	-1.27	0.06	-0.41	-1.04	-0.03	-70.21	-2.38	53.22
0.52	-1.23	0.09	-0.41	-1.02	-0.04	-73.78	0.71	54.03
0.39	-1.20	0.08	-0.39	-1.00	-0.06	-70.98	3.55	54.12
0.16	-1.17	0.02	-0.39	-0.97	-0.04	-66.70	9.89	52.49
0.04	-1.14	-0.03	-0.43	-0.92	-0.03	-70.97	9.61	47.62
0.01	-1.11	-0.07	-0.52	-0.94	-0.02	-74.83	10.38	47.83
0.01	-1.08	-0.13	-0.60	-0.94	0.00	-80.44	17.34	49.97
0.09	-1.01	-0.18	-0.66	-0.95	-0.01	-94.08	23.56	52.86
0.14	-0.99	-0.18	-0.68	-0.97	0.01	-103.78	30.32	58.58
0.22	-0.95	-0.24	-0.71	-1.03	0.05	-107.98	38.94	67.83
0.26	-0.98	-0.23	-0.74	-1.07	0.09	-108.67	49.14	81.34
0.33	-1.00	-0.25	-0.83	-1.13	0.14	-106.66	56.80	95.52
0.42	-0.98	-0.23	-0.92	-1.16	0.14	-106.27	63.94	112.69
0.45	-0.95	-0.20	-1.10	-1.18	0.18	-111.53	72.36	131.69
0.48	-0.88	-0.17	-1.24	-1.22	0.20	-122.50	81.63	151.93
