1.63	-0.16	0.08	-0.69	0.25	1.19	-14.42	65.60	-139.53
2.00	-0.23	0.52	-0.61	0.11	1.58	-29.88	43.31	-106.17
2.00	-0.18	0.87	-0.51	0.03	1.94	-32.81	15.98	-67.31
2.00	-0.13	0.98	-0.50	0.04	2.00	-33.42	-16.05	-27.78
2.00	-0.08	1.04	-0.51	0.05	2.00	-26.74	-50.94	9.29
2.00	0.03	0.99	-0.51	0.08	1.94	-9.39	-78.32	39.08
2.00	0.11	0.88	-0.39	0.14	1.69	15.82	-99.64	60.01
2.00	0.20	0.54	-0.39	0.25	1.41	38.93	-113.20	72.70
1.97	0.21	0.19	-0.47	0.33	1.27	40.99	-124.99	83.99
1.81	0.22	0.04	-0.64	0.48	1.05	24.34	-137.09	96.18
1.48	0.26	-0.24	-0.74	0.60	0.84	-2.66	-148.70	109.62
1.14	0.32	-0.46	-0.74	0.64	0.74	-24.67	-159.38	118.07
0.98	0.34	-0.52	-0.63	0.68	0.48	-44.26	-156.18	123.37
0.74	0.39	-0.62	-0.49	0.77	0.25	-38.15	-140.61	123.25
0.56	0.43	-0.61	-0.45	0.79	0.05	-38.78	-130.07	116.20
0.48	0.46	-0.60	-0.39	0.81	-0.01	-36.33	-115.33	110.23
0.32	0.50	-0.63	-0.41	0.79	-0.13	-35.88	-102.47	98.53
0.13	0.52	-0.64	-0.38	0.79	-0.25	-34.31	-85.33	87.11
0.02	0.54	-0.65	-0.38	0.80	-0.37	-27.50	-67.07	72.39
-0.22	0.60	-0.72	-0.36	0.83	-0.43	-16.62	-44.05	54.83
-0.43	0.66	-0.77	-0.37	0.85	-0.50	-5.81	-19.06	34.84
-0.50	0.69	-0.76	-0.38	0.89	-0.52	7.13	5.67	14.44
-0.48	0.67	-0.74	-0.39	0.90	-0.52	19.97	32.69	-7.03
-0.34	0.63	-0.64	-0.39	0.90	-0.48	30.72	59.43	-29.95
-0.22	0.58	-0.63	-0.39	0.88	-0.40	33.13	83.18	-51.29
-0.12	0.56	-0.66	-0.43	0.83	-0.25	28.91	102.60	-69.59
0.00	0.53	-0.69	-0.49	0.77	-0.12	23.20	118.49	-84.76
0.15	0.48	-0.71	-0.52	0.72	-0.05	20.18	134.87	-98.05
0.32	0.41	-0.66	-0.46	0.58	0.08	32.99	155.04	-113.70
0.65	0.31	-0.59	-0.43	0.49	0.27	50.88	173.95	-127.78
1.02	0.23	-0.45	-0.48	0.41	0.49	54.25	177.86	-133.48
1.61	0.07	0.06	-0.49	0.34	0.68	44.04	165.73	-132.21
1.08	0.33	-0.32	-0.38	0.56	0.63	-40.90	-182.52	85.60
1.00	0.34	-0.40	-0.41	0.63	0.48	-45.08	-185.45	81.69
0.84	0.36	-0.53	-0.38	0.62	0.41	-46.33	-185.12	76.26
0.76	0.38	-0.58	-0.48	0.79	0.28	-33.33	-170.08	68.46
0.61	0.43	-0.64	-0.50	0.70	0.19	-20.20	-150.42	61.94
0.46	0.50	-0.66	-0.57	0.77	0.11	-7.74	-127.48	57.72
0.38	0.53	-0.67	-0.60	0.79	0.07	3.05	-100.71	54.91
0.23	0.59	-0.70	-0.62	0.82	-0.01	5.19	-74.28	51.80
0.06	0.65	-0.73	-0.57	0.87	-0.11	10.83	-48.04	48.87
-0.11	0.69	-0.74	-0.56	0.89	-0.14	18.28	-22.55	42.57
-0.18	0.70	-0.74	-0.50	0.91	-0.22	29.89	1.88	30.47
-0.26	0.70	-0.74	-0.48	0.94	-0.27	39.48	25.82	17.04
-0.29	0.69	-0.74	-0.43	0.96	-0.29	49.39	49.16	2.24
-0.29	0.68	-0.74	-0.43	0.95	-0.29	55.58	70.74	-14.69
-0.25	0.68	-0.72	-0.43	0.91	-0.27	61.06	90.00	-32.67
-0.19	0.66	-0.74	-0.48	0.86	-0.24	62.36	105.78	-50.91
-0.12	0.62	-0.74	-0.45	0.79	-0.22	66.20	122.64	-72.07
0.06	0.52	-0.77	-0.44	0.76	-0.20	69.83	138.36	-95.95
0.24	0.45	-0.77	-0.44	0.69	-0.13	68.78	152.15	-120.01
0.33	0.42	-0.77	-0.54	0.56	0.06	54.69	161.04	-138.02
0.59	0.33	-0.73	-0.60	0.51	0.20	30.91	163.25	-146.22
0.99	0.18	-0.52	-0.66	0.38	0.47	11.06	160.91	-146.40
1.22	0.13	-0.38	-0.52	0.27	0.73	-5.49	155.53	-141.57
1.71	0.04	-0.02	-0.48	0.21	1.13	-20.44	142.58	-128.75
2.00	0.03	0.30	-0.52	0.20	1.46	-41.17	114.02	-104.49
2.00	-0.02	0.60	-0.60	0.22	1.72	-65.58	70.60	-72.62
2.00	-0.10	0.83	-0.56	0.11	1.89	-71.21	29.04	-36.33
2.00	-0.07	1.00	-0.32	-0.01	1.94	-50.73	-6.42	3.65
2.00	0.06	0.95	-0.14	-0.01	1.84	-19.77	-40.27	38.85
2.00	0.13	0.68	-0.19	0.05	1.61	4.99	-75.05	63.23
1.75	0.15	0.39	-0.42	0.20	1.23	1.43	-107.41	84.04
1.46	0.18	0.03	-0.44	0.30	1.03	-14.00	-137.55	100.76
-0.26	0.70	-0.69	-0.40	0.87	-0.48	18.60	-14.50	20.33
-0.25	0.68	-0.67	-0.41	0.88	-0.50	19.39	3.91	5.61
-0.22	0.62	-0.65	-0.38	0.91	-0.52	21.10	26.37	-12.33
-0.14	0.59	-0.63	-0.36	0.90	-0.50	29.55	51.07	-33.03
-0.09	0.57	-0.64	-0.35	0.88	-0.48	43.92	76.49	-57.53
0.01	0.55	-0.65	-0.34	0.84	-0.43	63.75	100.66	-83.93
0.18	0.52	-0.61	-0.38	0.77	-0.37	82.61	123.85	-112.02
0.27	0.50	-0.60	-0.43	0.74	-0.31	93.77	143.43	-137.44
0.46	0.46	-0.61	-0.52	0.65	-0.13	89.08	157.77	-155.39
0.72	0.32	-0.52	-0.70	0.57	0.20	64.09	162.71	-160.85
0.88	0.27	-0.43	-0.77	0.50	0.60	26.62	160.46	-153.22
1.14	0.19	-0.22	-0.75	0.46	0.78	-11.92	151.78	-136.97
1.35	0.03	0.09	-0.65	0.41	1.08	-40.05	139.64	-118.17
1.52	-0.04	0.29	-0.49	0.38	1.36	-49.56	126.01	-103.35
1.92	-0.13	0.51	-0.35	0.36	1.60	-50.15	105.96	-89.28
2.00	-0.22	0.68	-0.32	0.34	1.71	-54.61	76.46	-69.44
2.00	-0.25	0.77	-0.41	0.23	1.87	-61.75	42.54	-43.35
2.00	-0.22	0.99	-0.40	0.11	1.79	-63.50	7.97	-15.31
2.00	-0.09	1.02	-0.38	0.07	1.69	-54.26	-22.91	8.82
2.00	-0.05	0.98	-0.20	0.04	1.49	-27.89	-47.12	24.54
1.84	0.01	0.77	-0.08	0.05	1.30	1.01	-68.11	34.53
1.70	0.06	0.54	-0.11	0.09	1.13	20.62	-83.59	42.85
1.59	0.12	0.31	-0.19	0.13	1.07	24.55	-102.20	53.11
1.54	0.13	0.21	-0.36	0.23	0.99	12.48	-122.06	64.95
1.43	0.15	-0.02	-0.48	0.34	0.91	-11.36	-141.34	78.53
1.26	0.16	-0.24	-0.44	0.48	0.82	-25.60	-155.44	90.01
1.08	0.18	-0.41	-0.41	0.63	0.69	-24.12	-158.88	94.16
0.86	0.25	-0.50	-0.41	0.72	0.53	-12.09	-153.81	97.32
0.66	0.37	-0.58	-0.49	0.84	0.36	3.26	-130.94	98.73
0.51	0.49	-0.63	-0.47	0.83	0.11	11.52	-112.92	96.12
0.34	0.65	-0.66	-0.47	0.86	-0.02	10.97	-84.83	91.58
0.21	0.72	-0.71	-0.47	0.86	-0.14	9.67	-61.18	82.67
0.44	0.39	-0.59	-0.40	0.58	0.49	21.29	147.75	-111.70
0.55	0.33	-0.54	-0.38	0.51	0.80	7.91	142.70	-109.24
0.93	0.18	-0.27	-0.37	0.51	0.96	-8.83	127.91	-102.81
1.41	0.04	0.15	-0.30	0.48	1.22	-24.70	107.61	-91.99
1.65	-0.00	0.35	-0.33	0.44	1.41	-37.01	83.62	-79.78
1.83	-0.09	0.66	-0.33	0.33	1.51	-43.15	59.33	-64.47
1.87	-0.13	0.97	-0.34	0.27	1.53	-44.88	35.51	-44.22
1.93	-0.13	1.09	-0.26	0.20	1.54	-40.73	11.25	-22.86
2.00	-0.12	1.22	-0.18	0.16	1.49	-29.69	-13.59	-4.08
2.00	-0.04	1.18	-0.12	0.15	1.45	-13.50	-37.45	10.85
2.00	0.07	1.00	-0.11	0.17	1.32	2.60	-58.51	21.56
2.00	0.13	0.87	-0.15	0.21	1.23	8.67	-79.74	32.74
1.81	0.17	0.60	-0.24	0.29	1.17	5.70	-104.45	46.30
1.67	0.20	0.34	-0.30	0.35	1.15	-3.26	-124.83	58.64
1.59	0.21	0.23	-0.34	0.46	1.08	-11.76	-144.27	70.46
1.45	0.23	0.01	-0.43	0.56	0.99	-17.85	-156.69	82.66
1.27	0.27	-0.20	-0.54	0.63	0.85	-20.71	-161.78	93.42
1.17	0.30	-0.27	-0.43	0.75	0.77	-9.73	-156.40	102.78
0.93	0.39	-0.39	-0.42	0.70	0.60	3.42	-148.00	111.06
0.68	0.48	-0.48	-0.46	0.78	0.37	10.79	-136.93	115.40
0.59	0.52	-0.53	-0.48	0.80	0.26	10.65	-120.12	117.29
0.49	0.59	-0.62	-0.46	0.81	0.04	7.00	-105.99	115.82
0.37	0.62	-0.65	-0.43	0.85	-0.18	2.08	-87.30	107.89
0.30	0.64	-0.66	-0.38	0.90	-0.36	2.82	-65.76	91.44
0.11	0.69	-0.69	-0.38	0.90	-0.49	-1.04	-38.90	71.88
-0.07	0.72	-0.68	-0.36	0.95	-0.55	-2.08	-13.84	48.46
-0.21	0.71	-0.68	-0.33	0.95	-0.60	2.29	14.55	22.54
-0.27	0.70	-0.69	-0.29	0.94	-0.61	6.07	42.24	-4.99
-0.29	0.70	-0.72	-0.26	0.91	-0.55	14.72	67.99	-31.26
-0.20	0.68	-0.70	-0.25	0.86	-0.48	30.49	90.78	-57.53
0.00	0.63	-0.68	-0.25	0.80	-0.41	54.70	114.10	-86.39
0.13	0.61	-0.64	-0.28	0.71	-0.30	89.98	139.72	-117.88
1.81	0.02	1.22	-0.14	0.13	1.74	-16.17	-59.43	34.82
1.81	0.02	1.22	-0.21	0.19	1.65	-10.75	-67.08	39.22
1.66	0.09	1.00	-0.25	0.23	1.55	1.28	-84.70	50.19
1.63	0.12	0.88	-0.30	0.34	1.35	13.07	-105.15	65.21
1.67	0.16	0.60	-0.41	0.48	1.18	13.86	-117.56	80.90
1.67	0.20	0.33	-0.46	0.51	1.11	2.14	-129.78	100.75
1.63	0.22	0.21	-0.54	0.62	0.94	-20.02	-143.02	118.02
1.43	0.29	-0.02	-0.54	0.70	0.70	-33.40	-145.44	130.75
1.16	0.38	-0.25	-0.46	0.70	0.56	-35.16	-143.28	136.28
1.02	0.43	-0.34	-0.40	0.73	0.27	-34.20	-135.28	133.25
0.77	0.52	-0.50	-0.34	0.79	0.05	-29.72	-118.72	125.46
0.57	0.61	-0.64	-0.26	0.82	-0.14	-27.36	-106.95	115.83
0.50	0.63	-0.69	-0.20	0.82	-0.22	-22.84	-91.26	101.92
0.38	0.65	-0.73	-0.23	0.81	-0.32	-18.35	-73.80	85.28
0.23	0.64	-0.75	-0.26	0.85	-0.39	-11.58	-54.28	66.74
0.13	0.64	-0.75	-0.28	0.88	-0.47	-5.78	-31.87	48.69
-0.09	0.65	-0.74	-0.28	0.91	-0.50	5.02	-9.16	29.21
-0.29	0.66	-0.70	-0.25	0.95	-0.56	21.01	17.65	8.83
-0.36	0.68	-0.69	-0.25	0.95	-0.54	36.52	42.71	-12.70
-0.45	0.70	-0.69	-0.25	0.96	-0.52	50.24	67.16	-33.61
-0.48	0.72	-0.70	-0.30	0.92	-0.45	63.45	88.80	-55.34
-0.46	0.72	-0.70	-0.32	0.88	-0.40	72.86	108.89	-76.14
-0.40	0.72	-0.70	-0.34	0.84	-0.34	82.02	127.45	-96.04
-0.29	0.68	-0.70	-0.36	0.78	-0.27	89.59	143.77	-118.46
-0.16	0.62	-0.75	-0.37	0.74	-0.19	86.43	157.36	-137.19
0.00	0.53	-0.81	-0.44	0.70	0.09	72.95	161.65	-150.68
0.20	0.44	-0.83	-0.51	0.66	0.29	47.78	157.12	-159.08
0.41	0.29	-0.82	-0.54	0.52	0.65	17.67	146.16	-159.76
1.05	0.05	-0.57	-0.53	0.37	1.12	-14.86	123.03	-145.37
1.93	-0.14	-0.02	-0.51	0.20	1.47	-43.87	88.29	-111.44
2.00	-0.16	0.53	-0.40	0.09	1.71	-48.32	49.26	-67.54
2.00	-0.11	0.99	-0.26	0.05	1.87	-36.25	6.03	-27.06
0.39	0.64	-0.54	-0.40	0.84	-0.02	-33.11	-111.93	116.54
0.31	0.66	-0.57	-0.31	0.84	-0.16	-34.86	-100.13	110.47
0.19	0.68	-0.61	-0.28	0.84	-0.25	-36.00	-86.43	98.70
