0.46	-0.92	1.33	-0.05	0.11	0.02	-162.69	135.42	-120.69
0.29	-0.94	1.05	0.13	-0.11	0.13	-205.45	136.94	-108.78
0.10	-0.76	0.71	0.50	-0.57	0.45	-228.81	137.79	-85.21
0.18	-0.82	0.43	0.84	-0.95	0.82	-250.00	140.97	-54.22
0.11	-0.77	0.31	0.97	-1.08	0.93	-250.00	143.39	-27.54
-0.00	-0.67	0.08	0.99	-0.93	1.02	-240.17	165.55	8.51
-0.02	-0.56	-0.10	1.31	-0.93	0.92	-120.89	173.79	-30.21
-0.09	-0.36	-0.39	1.59	-0.97	0.53	-6.29	173.79	-50.04
-0.09	0.19	-0.62	1.18	-0.97	0.65	54.10	131.96	-48.31
-0.13	0.30	-0.83	1.10	-1.03	0.83	24.82	67.74	-29.04
-0.41	0.62	-0.99	1.50	-1.54	1.18	-19.00	2.40	0.89
-0.43	0.81	-0.86	2.00	-1.51	1.11	-22.13	-31.52	-3.52
-0.41	0.96	-0.55	2.00	-1.16	1.05	10.51	-17.80	-19.59
-0.19	0.45	-0.15	2.00	-1.09	1.34	83.33	-16.66	-31.49
-0.25	0.33	-0.04	1.76	-1.50	1.78	133.51	-45.46	-14.97
-0.32	0.22	-0.22	1.29	-1.51	1.86	81.50	-93.28	4.65
-0.13	0.56	-0.30	0.91	-1.28	1.51	11.57	-139.62	20.91
-0.07	0.50	-0.32	0.96	-1.11	1.01	6.32	-159.04	31.24
0.09	0.11	-0.21	0.94	-1.02	0.82	29.73	-164.92	37.99
0.40	-0.12	0.36	0.71	-0.90	0.60	49.90	-170.35	46.38
0.42	-0.42	0.65	0.60	-0.86	0.56	78.36	-174.01	56.64
0.65	-0.32	1.40	0.41	-0.81	0.46	100.50	-174.46	71.12
0.42	-0.34	1.37	0.09	-0.68	0.27	118.30	-172.95	82.04
-0.81	-0.27	1.09	-0.30	-0.45	0.04	116.44	-175.63	90.69
