-0.28	0.71	-0.16	0.18	-0.97	0.19	198.76	55.18	-35.37
-0.30	0.72	-0.13	0.15	-0.97	0.20	204.77	53.88	-37.86
-0.30	0.76	-0.12	0.09	-0.94	0.18	204.24	48.23	-42.42
-0.24	0.79	-0.01	0.07	-0.94	0.18	202.05	45.77	-42.33
-0.23	0.77	0.02	0.07	-0.92	0.17	199.99	44.52	-41.61
-0.25	0.75	0.02	0.05	-0.91	0.15	194.23	45.10	-39.15
-0.26	0.67	0.00	0.05	-0.90	0.16	187.52	47.09	-37.64
-0.30	0.59	-0.06	0.06	-0.96	0.17	179.52	50.13	-36.13
-0.40	0.54	-0.18	0.06	-1.08	0.20	171.90	45.75	-24.96
-0.41	0.59	-0.21	0.09	-1.08	0.19	168.54	43.53	-12.31
-0.36	0.58	-0.10	0.10	-1.06	0.16	173.63	49.28	-8.03
-0.32	0.54	-0.04	0.18	-1.09	0.11	187.79	55.95	-3.72
-0.35	0.54	-0.02	0.20	-1.09	0.07	202.76	66.56	4.17
-0.39	0.51	-0.06	0.22	-1.03	0.04	213.98	79.03	6.32
-0.38	0.50	-0.10	0.20	-1.00	0.05	219.75	89.47	6.45
-0.38	0.50	-0.10	0.20	-1.00	0.07	222.39	95.63	3.67
-0.39	0.58	-0.07	0.17	-1.05	0.09	222.75	95.44	-0.89
-0.38	0.63	-0.05	0.14	-1.11	0.08	219.52	89.62	-5.92
-0.28	0.68	0.03	0.13	-1.11	0.07	212.67	79.76	-11.12
-0.27	0.66	0.01	0.09	-1.09	0.04	198.48	70.35	-16.14
-0.30	0.65	-0.00	0.09	-1.06	0.01	183.22	62.40	-16.53
-0.32	0.61	-0.02	0.09	-1.04	0.02	169.25	56.37	-14.89
-0.29	0.61	-0.07	0.10	-1.00	0.05	158.22	51.95	-13.69
-0.24	0.65	-0.20	0.10	-1.03	0.10	150.68	50.35	-14.34
-0.12	0.59	-0.27	0.13	-1.09	0.13	154.18	47.71	-15.42
-0.06	0.53	-0.28	0.14	-1.09	0.13	160.77	42.37	-15.66
-0.00	0.37	-0.39	0.14	-1.04	0.14	166.03	40.51	-17.01
0.04	0.11	-0.62	0.11	-1.00	0.14	168.73	39.74	-19.93
0.21	-0.04	-0.56	0.11	-1.02	0.16	172.18	37.73	-23.66
0.32	-0.18	-0.41	0.11	-1.02	0.16	176.54	32.28	-27.55
0.39	-0.32	-0.31	0.10	-0.96	0.15	177.33	27.08	-31.62
0.37	-0.45	-0.36	0.05	-0.91	0.16	165.69	22.70	-38.73
0.39	-2.00	0.94	0.70	-1.09	0.39	37.09	6.13	18.81
0.61	-2.00	0.84	0.69	-1.08	0.38	51.04	-1.72	14.93
1.06	-1.74	0.99	0.54	-1.18	0.38	63.77	-0.44	19.13
1.06	-1.70	1.07	0.48	-1.01	0.41	89.59	2.00	13.73
1.04	-1.73	1.06	0.32	-0.92	0.40	84.02	8.73	0.37
0.91	-1.76	0.92	0.21	-0.83	0.40	43.13	-0.74	-33.18
0.81	-1.69	0.81	-0.02	-0.75	0.38	-20.96	-2.05	-41.63
0.65	-1.49	0.66	0.13	-0.95	0.37	-38.56	-21.58	-27.09
0.60	-1.43	0.60	0.05	-0.92	0.31	-70.47	-31.85	-15.17
0.48	-1.32	0.50	0.09	-0.90	0.24	-90.26	-36.19	1.85
0.43	-1.23	0.43	0.13	-0.88	0.20	-103.32	-40.47	18.09
0.41	-1.19	0.40	0.14	-0.83	0.21	-103.46	-36.86	27.66
0.39	-1.14	0.38	0.14	-0.82	0.25	-95.41	-29.16	33.29
0.39	-1.11	0.36	0.11	-0.82	0.31	-86.55	-21.30	36.96
0.43	-1.12	0.37	0.11	-0.84	0.34	-78.08	-14.70	38.57
0.58	-1.17	0.43	0.06	-0.83	0.35	-76.92	-11.45	38.77
0.66	-1.19	0.43	0.11	-0.81	0.35	-79.61	-2.98	43.88
0.64	-1.19	0.40	0.09	-0.84	0.34	-72.32	4.68	45.28
